Date,price,SMA_30,EMA_30,SMA_100,EMA_100,SMA_300,EMA_300
2011-10-17,12.584161758422852,11.786957105000814,11.774444677021814,11.0775994682312,11.235853045048493,10.063051931063335,10.03262951798336
2011-10-18,12.65157699584961,11.829404640197755,11.831033858881671,11.10373914718628,11.26388718268812,10.080235708554586,10.050031162354564
2011-10-19,11.943855285644531,11.844076665242513,11.838312660608308,11.12207950592041,11.277351897598148,10.094900608062744,10.062614711346525
2011-10-20,11.844672203063965,11.85523271560669,11.838722953669963,11.136305904388427,11.288585963052917,10.10950357278188,10.074455624912753
2011-10-21,11.771567344665527,11.870603815714519,11.834390333734195,11.150496416091919,11.298149950807622,10.124008665084839,10.085732114744996
2011-10-24,12.158087730407715,11.89640188217163,11.85527403674539,11.16837529182434,11.31517842169079,10.139369692802429,10.099501919500229
2011-10-25,11.918383598327637,11.909535725911459,11.859345621363602,11.184654197692872,11.327123078653896,10.153821843465169,10.111587512050576
2011-10-26,12.003181457519531,11.920821825663248,11.8686253527285,11.203399047851562,11.340510373284898,10.168875261942546,10.124156242585254
2011-10-27,12.125730514526367,11.932537492116293,11.885212782521911,11.22516718864441,11.356059286972847,10.184361143112183,10.137455739408782
2011-10-28,12.133520126342773,11.936982027689616,11.901232611155516,11.246953287124633,11.371454551118786,10.200256519317627,10.150718625700701
2011-10-31,12.128422737121582,11.93014046351115,11.915890038637198,11.268913116455078,11.386444020148545,10.21672118028005,10.163859516806488
2011-11-01,11.880632400512695,11.913221391042073,11.913615352306586,11.290070009231567,11.396229928670607,10.232064239184062,10.175266645601877
2011-11-02,11.907597541809082,11.898509502410889,11.913227106468039,11.3112868309021,11.406356020019885,10.247757857640584,10.186777149895612
2011-11-03,12.077191352844238,11.899758116404216,11.923805444943923,11.33244969367981,11.419639887996606,10.263882959683736,10.199338041609556
2011-11-04,11.992393493652344,11.895703220367432,11.928230480344467,11.354469480514526,11.430981543554145,10.279637500445048,10.211252031324126
2011-11-07,11.9771146774292,11.892267417907714,11.931384299511224,11.376812934875488,11.441796061056621,10.295281187693279,10.222985337942763
2011-11-08,12.171874046325684,11.89922882715861,11.946899767047642,11.402572174072265,11.456253050863928,10.310851974487305,10.235934764576538
2011-11-09,11.843777656555176,11.897500991821289,11.940246727661032,11.426530590057373,11.463926805432072,10.32514533519745,10.246618106051478
2011-11-10,11.542349815368652,11.892157554626465,11.91457595912604,11.444484405517578,11.465479736321905,10.337774732907613,10.255227619070196
2011-11-11,11.524368286132812,11.895453357696534,11.889401270545832,11.46306441307068,11.46664584621915,10.350440080960592,10.26366044742277
2011-11-14,11.36377239227295,11.90010763804118,11.8554897300121,11.477455682754517,11.464608748121204,10.362059737841289,10.27097016134204
2011-11-15,11.650513648986816,11.916417535146078,11.842265466720146,11.496176567077637,11.46829003328686,10.374620230992635,10.2801365632533
2011-11-16,11.528862953186035,11.92292931874593,11.822045949717946,11.51197603225708,11.469489497047238,10.386741259892782,10.288433748568467
2011-11-17,11.308338165283203,11.922969277699789,11.78890351201248,11.524605445861816,11.466298381566762,10.397764650980632,10.295210522101454
2011-11-18,11.234328269958496,11.928102906545003,11.753124464138029,11.536860284805298,11.461704914010163,10.40843945503235,10.30145050713705
