date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g,trade_cash,trade_shares
2021-04-09,16595.765726324946,1755.8295791545863,129.54139709472656,244048.38247025586,1,1,-1,1,0.2,-4148.941431581236,32.02791944992952
2021-04-12,13276.745347185768,1781.7957826023626,127.8271713256836,241038.66011727843,1,1,1,1,0.2,-3319.186336796442,25.96620344777618
2021-04-13,10621.502491711393,1802.0760090847907,130.93421936035156,246574.91796924628,1,1,-1,1,0.2,-2655.3756229278483,20.280226482428073
2021-04-14,8497.286965389048,1818.5952710955783,128.59664916992188,242362.54502454607,1,1,-1,1,0.2,-2124.3217413472626,16.519262010787532
2021-04-15,6797.897550606962,1831.5681192754182,131.00241088867188,246737.73688251726,1,1,-1,1,0.2,-1699.4743876517405,12.972848179839861
2021-04-16,5438.372423665975,1841.9728048587422,130.67123413085938,246131.23207003842,1,0,1,1,0.2,-1359.5931059164939,10.404685583323895
2021-04-19,4350.741445912169,1850.2546599430566,131.3335418701172,247351.23929792302,1,0,0,1,0.2,-1087.6853614780423,8.281855084314355
2021-04-20,3480.627962661303,1856.9663194751736,129.6485595703125,244233.63645320229,1,1,1,1,0.2,-870.1569906653258,6.711659532116994
2021-04-21,2784.530215152744,1862.320015836555,130.0283966064453,244939.01584246985,1,0,0,1,0.2,-696.1325537881861,5.3536963613814175
2021-04-22,2227.6464483639165,1866.6536557583113,128.50897216796875,242109.38914344588,1,1,0,1,0.2,-556.9116120909791,4.333639921756304
2021-04-23,1782.1349798627202,1870.0591718009905,130.82708740234375,246436.52969662548,1,1,1,1,0.2,-445.53374496568006,3.405516042679235
2021-04-26,1425.7222409700153,1872.7755225950098,131.21669006347656,247165.12754778474,1,0,0,1,0.2,-356.4305602425038,2.716350794019261
2021-04-27,1140.58919855394,1874.9539614848509,130.89524841308594,246563.15375021307,1,0,0,1,0.2,-285.147299638485,2.178438889841154
2021-04-28,1140.6006044459255,1874.9539614848509,130.1063232421875,245083.9667816139,1,0,-1,0,0.2,0.0,0.0
2021-04-29,1140.61201045197,1874.9539614848509,130.00889587402344,244901.3063577237,0,0,0,0,0.2,0.0,0.0
2021-04-30,1140.6234165720746,1874.9539614848509,128.04144287109375,241212.43396196552,0,1,-1,0,0.2,0.0,0.0
2021-05-03,1140.6348228062404,1874.9539614848509,129.09335327148438,243184.72894053918,0,0,0,0,0.2,0.0,0.0
2021-05-04,912.5169833235748,1876.7859518489909,124.52535247802734,234619.94916312923,0,1,0,1,0.2,-228.12924583089372,1.8319903641400848
2021-05-05,912.5261084934081,1876.7859518489909,124.76883697509766,235076.92657189365,0,0,0,0,0.2,0.0,0.0
2021-05-06,730.0281870035944,1878.2302230545104,126.3661880493164,238074.82175341935,0,0,1,1,0.2,-182.50704675089864,1.4442712055195681
2021-05-07,48451.880062418415,1502.5841784436084,127.03939056396484,239339.2583629502,0,0,-1,-1,0.2,47721.84457513295,-375.6460446109021
2021-05-10,38761.891664975235,1580.8839534524705,123.76118469238281,234413.96260543074,0,1,1,1,0.2,-9690.472916243809,78.29977500886216
2021-05-11,77602.7280537263,1264.7071627619764,122.84408569335938,232964.52313306392,-1,0,-1,-1,0.2,38840.44876983441,-316.1767906904941
2021-05-12,62082.80326480548,1394.2832923954218,119.78055572509766,229090.83086614794,-1,1,1,1,0.2,-15520.70081620137,129.57612963344528
2021-05-13,96083.57405333697,1115.4266339163373,121.9269790649414,232084.17389533226,-1,1,-1,-1,0.2,34000.149960498835,-278.8566584790844
2021-05-14,123824.43413750606,892.3413071330699,124.34658813476562,234784.03113122028,-1,1,-1,-1,0.2,27739.89924842856,-223.08532678326748
2021-05-17,99060.53790547795,1093.3646326674482,123.19532775878906,233757.95218681224,-1,1,1,1,0.2,-24765.13447636949,201.02332553437836
2021-05-18,79249.2228086856,1256.0140331443788,121.80989074707031,232244.15496278956,-1,1,1,1,0.2,-19812.305702171405,162.64940047693062
2021-05-19,109809.79154023042,1004.811226515503,121.65380096435547,232048.89649749734,-1,0,-1,-1,0.2,30559.77623931673,-251.20280662887578
2021-05-20,134772.40994325752,803.8489812124024,124.20999908447266,234618.4911637043,-1,1,-1,-1,0.2,24961.5203051117,-200.96224530310062
2021-05-21,154448.08536672714,643.0791849699219,122.37577056884766,233145.39616420784,-1,1,-1,-1,0.2,19674.327699370177,-160.76979624248048
2021-05-24,170398.65107968036,514.4633479759375,124.00511169433594,234194.7360080785,-1,0,-1,-1,0.2,15949.02123209954,-128.6158369939844
2021-05-25,183139.49545255976,411.57067838075,123.80998992919922,234096.0569980341,-1,0,0,-1,0.2,12739.140386368586,-102.8926695951875
2021-05-26,193328.62179572415,329.2565427046,123.76118469238281,234077.80158856357,-1,0,0,-1,0.2,10187.294948209857,-82.31413567615
2021-05-27,154664.4440655537,645.5969743981414,122.22943115234375,233575.39499991274,-1,1,1,1,0.2,-38666.11101638842,316.3404316935414
2021-05-28,170363.77827362178,516.477579518513,121.57575225830078,233154.92852813136,-1,0,0,-1,0.2,15697.787563627398,-129.1193948796283
2021-06-01,182890.4533154393,413.18206361481043,121.25377655029297,232990.33893157847,-1,0,-1,-1,0.2,12524.97140403479,-103.29551590370261
2021-06-02,192975.14641488518,330.54565089184837,122.01478576660156,233306.60319453594,-1,0,0,-1,0.2,10082.864194912687,-82.63641272296209
2021-06-03,154381.6609330795,650.7550719339886,120.53179168701172,232818.33570269332,-1,1,1,1,0.2,-38595.41523326987,320.2094210421402
2021-06-04,154383.20474968883,650.7550719339886,122.8245849609375,234311.926371206,-1,1,0,0,0.2,0.0,0.0
2021-06-07,154384.74858173632,650.7550719339886,122.83431243896484,234319.8004089169,0,0,0,0,0.2,0.0,0.0
2021-06-08,123509.03394337771,900.4622163062638,123.65388488769531,234854.68518423144,0,0,1,1,0.2,-30877.25848584443,249.7071443722752
2021-06-09,123510.26903371715,900.4622163062638,124.03438568115234,235198.5468623535,0,0,0,0,0.2,0.0,0.0
2021-06-10,123511.5041364075,900.4622163062638,123.03922271728516,234303.6753170141,0,0,0,0,0.2,0.0,0.0
2021-06-11,98810.1914011591,1099.277041299361,124.2490234375,235394.29026986906,0,0,1,1,0.2,-24702.547850289775,198.81482499309703
2021-06-14,79048.94360245849,1254.5150584080868,127.30281066894531,238752.23656432403,0,1,0,1,0.2,-19762.235900614625,155.2380171087259
2021-06-15,63239.78727351561,1379.51139999938,126.4832763671875,237724.90893132292,1,0,0,1,0.2,-15809.946818378903,124.99634159129313
2021-06-16,63240.41967138835,1379.51139999938,126.98084259033203,238411.93960627817,1,0,-1,0,0.2,0.0,0.0
2021-06-17,50592.84166046805,1477.8791218661831,128.58090209960938,240619.8723442004,1,0,1,1,0.2,-12648.210415117013,98.3677218668031
2021-06-18,40474.67807110773,1557.376343637232,127.28330993652344,238702.69390609517,1,1,-1,1,0.2,-10118.669517776932,79.49722177104871
2021-06-21,32380.066254310754,1620.0902363528885,129.07852172851562,241498.9190295431,1,0,0,1,0.2,-8095.016563577688,62.71389271565668
2021-06-22,25904.31204397864,1669.632750061602,130.71759033203125,244154.68187147385,1,0,0,1,0.2,-6476.078010994661,49.54251370871356
2021-06-23,25904.57108709908,1669.632750061602,130.4444122314453,243698.83381125642,1,0,-1,0,0.2,0.0,0.0
2021-06-24,25904.830132809955,1669.632750061602,130.1614532470703,243226.6552697306,1,0,-1,0,0.2,0.0,0.0
2021-06-25,20724.071344889027,1709.527003777307,129.8687744140625,242738.24815319228,1,0,1,1,0.2,-5181.017836222258,39.89425371570493
2021-06-28,16579.422868481983,1741.047276304069,131.4980926513672,245523.81891832495,1,0,0,1,0.2,-4144.855717120496,31.520272526762017
2021-06-29,13263.670930168537,1765.9770522662166,133.0103302001953,248156.86177806556,1,0,0,1,0.2,-3315.917732542134,24.929775962147527
2021-06-30,10611.042853502271,1785.8293284903802,133.62501525878906,249242.51412262235,1,0,0,1,0.2,-2652.7607133755682,19.85227622416369
2021-07-01,10611.148963930807,1785.8293284903802,133.927490234375,249782.7889155867,1,0,-1,0,0.2,0.0,0.0
2021-07-02,8489.004060336358,1801.3710358390592,136.55198669433594,254469.79777779372,1,1,1,1,0.2,-2122.2510150840894,15.541707348679084
2021-07-06,6791.271160301569,1813.6241820913249,138.56178283691406,258090.27122701562,1,0,0,1,0.2,-1697.8177900753924,12.253146252265736
2021-07-07,5433.071258410538,1823.2538909186458,141.0497283935547,262602.5373649773,1,1,1,1,0.2,-1358.2678146026346,9.62970882732094
2021-07-08,4346.500471298497,1831.0292648566344,139.75213623046875,260236.75173551793,1,1,1,1,0.2,-1086.6251178246246,7.775373937988639
2021-07-09,4346.543936303211,1831.0292648566344,141.57656860351562,263577.3842673233,1,0,-1,0,0.2,0.0,0.0
2021-07-12,3477.269921394059,1837.1954498223129,140.98141479492188,262487.6836921366,1,0,1,1,0.2,-869.3174803485149,6.16618496567838
2021-07-13,2781.8437552746186,1842.0898333700093,142.0936737060547,264531.15547539335,1,0,1,1,0.2,-695.4609388186547,4.894383547696401
2021-07-14,2225.4972589697372,1845.9132334702076,145.51820373535156,270839.475244869,1,1,0,1,0.2,-556.3743147424343,3.8234001001983997
2021-07-15,1780.4156111538618,1848.9857864414596,144.86451721191406,269632.84889568714,1,0,0,1,0.2,-445.10390278846546,3.072552971252086
2021-07-16,1424.3467322479787,1851.4789473135934,142.8253936767578,265862.55626654107,1,1,1,1,0.2,-356.08668306199473,2.4931608721337715
2021-07-19,1139.488780572241,1853.5286625267254,138.98135375976562,258745.4115310643,1,1,-1,1,0.2,-284.87219514306025,2.049715213131916
2021-07-20,911.6001403680375,1855.1269377601761,142.5912322998047,265436.43626815465,1,1,1,1,0.2,-227.90003509200938,1.5982752334508126
2021-07-21,911.6092563694413,1855.1269377601761,141.85951232910156,264079.0119556076,0,0,0,0,0.2,0.0,0.0
2021-07-22,729.294697969604,1856.3999215508634,143.22544860839844,266613.0062586877,0,0,1,1,0.2,-182.323674492401,1.2729837906872503
2021-07-23,729.3019909165838,1856.3999215508634,144.9425811767578,269800.69831682945,0,0,0,0,0.2,0.0,0.0
2021-07-26,729.309283936493,1856.3999215508634,145.36207580566406,270579.45540604193,0,0,0,0,0.2,0.0,0.0
2021-07-27,583.4532616234659,1857.4185474960454,143.19615173339844,266558.6414212957,0,1,1,1,0.2,-145.86331540586647,1.0186259451820587
2021-07-28,583.4590961560822,1857.4185474960454,141.44976806640625,263314.88184171286,0,1,-1,0,0.2,0.0,0.0
2021-07-29,466.77194459763507,1858.2397873380867,142.0936737060547,264510.88995422417,0,0,1,1,0.2,-116.69298614940877,0.821239842041162
2021-07-30,466.77661231708106,1858.2397873380867,142.30833435058594,264909.7855723872,0,0,0,0,0.2,0.0,0.0
2021-08-02,373.4250240665634,1858.897334361385,141.97654724121094,264293.25023258687,0,0,1,1,0.2,-93.35625601664086,0.6575470232983854
2021-08-03,53824.81668297054,1487.117867489108,143.77175903320312,267630.36838158546,0,0,-1,-1,0.2,53451.38792465373,-371.779466872277
2021-08-04,53825.35493113737,1487.117867489108,143.37173461914062,267036.0231761681,0,0,0,0,0.2,0.0,0.0
2021-08-05,53825.89318468668,1487.117867489108,143.47909545898438,267196.2196529177,0,0,0,0,0.2,0.0,0.0
2021-08-06,53826.43144361853,1487.117867489108,142.79510498046875,266179.58345005655,0,0,0,0,0.2,0.0,0.0
2021-08-09,53826.96970793297,1487.117867489108,142.74624633789062,266107.46315401176,0,0,0,0,0.2,0.0,0.0
2021-08-10,53827.507977630055,1487.117867489108,142.26747131347656,265396.0065303952,0,0,0,0,0.2,0.0,0.0
2021-08-11,53828.046252709835,1487.117867489108,142.52154541015625,265774.38293431344,0,0,0,0,0.2,0.0,0.0
2021-08-12,43062.867626537896,1561.1181287760921,145.48214721679688,270177.6850599518,0,1,0,1,0.2,-10765.716906634474,74.00026128698423
2021-08-13,43063.29825521416,1561.1181287760921,145.68736267089844,270498.481254331,0,0,0,0,0.2,0.0,0.0
2021-08-16,34450.983110557376,1619.4459068013075,147.6611328125,273580.20023740473,0,0,1,1,0.2,-8612.745777639344,58.32777802521536
2021-08-17,27561.062096310787,1666.3975410698902,146.75241088867188,272108.91874727176,1,0,0,1,0.2,-6890.265524077697,46.95163426858271
2021-08-18,22049.0701655454,1704.9421479103491,143.0100860595703,265872.9934647931,0,1,0,1,0.2,-5512.267541386351,38.544606840459046
2021-08-19,70927.3565674525,1363.9537183282794,143.34230041503906,266439.6202122743,0,0,-1,-1,0.2,48878.06591120545,-340.98842958206984
2021-08-20,110427.65853661372,1091.1629746626236,144.7981414794922,268426.02931899583,0,0,-1,-1,0.2,39499.59269559553,-272.7907436656559
2021-08-23,88343.01025055928,1242.1421700739497,146.28341674804688,270047.81097581016,0,0,1,1,0.2,-22085.75256263982,150.9791954113261
2021-08-24,124663.00792322741,993.7137360591598,146.1954803466797,269939.46489348996,0,0,-1,-1,0.2,36319.114242565636,-248.42843401478996
2021-08-25,99731.40364264532,1165.7067663682708,144.9643096923828,268717.28033296147,0,0,1,1,0.2,-24932.850910661335,171.99303030911088
2021-08-26,99732.40095668175,1165.7067663682708,144.16307067871094,267784.26790728234,0,0,0,0,0.2,0.0,0.0
2021-08-27,133585.24814052065,932.5654130946166,145.19882202148438,268992.64757983794,0,0,-1,-1,0.2,33851.84985982932,-233.14135327365418
2021-08-30,106869.26719440166,1111.1387905752874,149.61534118652344,273112.6764519043,0,1,1,1,0.2,-26717.316798600415,178.57337748067087
2021-08-31,106870.33588707361,1111.1387905752874,148.3548583984375,271713.1738238815,1,0,-1,0,0.2,0.0,0.0
2021-09-01,85497.12367234599,1254.5717738668966,149.019287109375,272452.51504153496,1,0,1,1,0.2,-21374.2809180865,143.43298329160922
2021-09-02,68398.38291486618,1368.4679319293643,150.13320922851562,273850.86526173155,1,0,1,1,0.2,-17099.595728716544,113.89615806246766
2021-09-03,68399.06689869532,1368.4679319293643,150.76832580566406,274720.68591442506,1,0,-1,0,0.2,0.0,0.0
2021-09-07,68399.75088936431,1368.4679319293643,153.10365295410156,277917.1902182948,1,0,-1,0,0.2,0.0,0.0
2021-09-08,54720.34790949857,1458.729898973443,151.559814453125,275805.18073513935,1,1,-1,1,0.2,-13680.086977374642,90.26196704407863
2021-09-09,54720.89511297767,1458.729898973443,150.5436248779297,274323.3818222559,1,0,-1,0,0.2,0.0,0.0
2021-09-10,43777.15385754304,1533.9171991113321,145.56033325195312,267054.6525410911,0,1,1,1,0.2,-10944.288464385761,75.18730013788912
2021-09-13,35022.07330326529,1593.8343583946275,146.12705993652344,267924.4021212874,0,0,1,1,0.2,-8755.518325816323,59.91715928329536
2021-09-14,35022.42352399833,1593.8343583946275,144.7297821044922,265697.7229251059,0,1,-1,0,0.2,0.0,0.0
2021-09-15,81441.26842988445,1275.067486715702,145.6189422607422,267115.2471564879,0,0,-1,-1,0.2,46418.494681650875,-318.76687167892555
2021-09-16,118517.07866987234,1020.0539893725615,145.3844451904297,266817.06197908666,0,0,-1,-1,0.2,37074.99582730358,-255.01349734314041
2021-09-17,118518.26384065904,1020.0539893725615,142.71690368652344,264097.2107969969,0,1,-1,0,0.2,0.0,0.0
2021-09-20,94815.55921863797,1189.7695131667147,139.66836547851562,260988.72241880227,-1,1,1,1,0.2,-23703.88980465949,169.7155237941531
2021-09-21,128165.07366158254,951.8156105333717,140.1471710205078,261559.33881099205,-1,0,-1,-1,0.2,33348.566287352376,-237.95390263334295
2021-09-22,155295.3368397789,761.4524884266973,142.51174926757812,263811.2629496178,-1,1,-1,-1,0.2,27128.981527459735,-190.36312210667435
2021-09-23,155296.8897931473,761.4524884266973,143.46929931640625,264541.9447704595,-1,0,1,0,0.2,0.0,0.0
2021-09-24,177160.85028337373,609.1619907413578,143.55726623535156,264610.4803686876,-1,0,-1,-1,0.2,21862.407521328467,-152.29049768533946
2021-09-27,141730.09751350124,858.6117296809316,142.04273986816406,263689.6600803242,-1,1,1,1,0.2,-35432.52437837532,249.44973893957382
2021-09-28,165542.8608449607,686.8893837447453,138.66189575195312,260788.24496689788,-1,1,-1,-1,0.2,23811.346030484303,-171.72234593618634
2021-09-29,165544.51627356917,686.8893837447453,139.5608673095703,261407.3944147221,-1,0,1,0,0.2,0.0,0.0
2021-09-30,165546.17171873193,686.8893837447453,138.2613067626953,260516.3955167029,-1,1,0,0,0.2,0.0,0.0
2021-10-01,184696.24387268221,549.5115069957963,139.385009765625,261289.91064161458,-1,0,-1,-1,0.2,19148.41669223309,-137.37787674894906
2021-10-04,199639.89699352958,439.609205596637,135.95535278320312,259407.12162716404,-1,1,-1,-1,0.2,14941.806158408615,-109.90230139915926
2021-10-05,211764.57874063152,351.68736447730964,137.8802490234375,260255.3201331594,-1,0,-1,-1,0.2,12122.68534813197,-87.92184111932741
2021-10-06,211766.69638641895,351.68736447730964,138.7498779296875,260563.27527705918,-1,0,1,0,0.2,0.0,0.0
2021-10-07,211768.8140533828,351.68736447730964,140.01034545898438,261008.6834474107,-1,0,1,0,0.2,0.0,0.0
2021-10-08,221592.10083539295,281.3498915818477,139.62925720214844,260876.77721087134,-1,0,0,-1,0.2,9821.169093869597,-70.33747289546193
2021-10-11,221594.31675640133,281.3498915818477,139.5413360595703,260854.2565279476,-1,0,1,0,0.2,0.0,0.0
2021-10-12,177277.2261596551,601.8746823034227,138.2710723876953,260499.08392475278,-1,1,1,1,0.2,-44319.306539913785,320.52479072157496
2021-10-13,193852.8033968643,481.49974584273815,137.68484497070312,260148.02125665464,-1,0,0,-1,0.2,16573.80446494759,-120.37493646068454
2021-10-14,193854.7419248983,481.49974584273815,140.4696044921875,261490.82078651653,0,1,-1,0,0.2,0.0,0.0
2021-10-15,155085.34437785405,755.4539969534164,141.5248565673828,262000.86293994237,0,0,1,1,0.2,-38771.33609446351,273.95425111067823
2021-10-18,155086.89523129785,755.4539969534164,143.19569396972656,263264.654587246,0,0,0,0,0.2,0.0,0.0
2021-10-19,177050.2716547798,604.3631975627331,145.3551483154297,264897.5738728982,0,0,-1,-1,0.2,21961.8255545296,-151.0907993906833
2021-10-20,141641.6337259971,847.160185782327,145.84368896484375,265194.600364634,1,0,0,1,0.2,-35410.40843149927,242.79698821959383
2021-10-21,141643.05014233437,847.160185782327,146.05870056152344,265378.1660451598,1,0,-1,0,0.2,0.0,0.0
2021-10-22,113315.57325826865,1042.1462916917224,145.28672790527344,264725.5979767736,1,0,1,1,0.2,-28328.89331456716,194.98610590939543
2021-10-25,90653.36513120099,1198.1891793752197,145.23789978027344,264675.84508310724,1,0,0,1,0.2,-22663.341282800247,156.04288768349733
2021-10-26,72523.41733188185,1322.4562327135625,145.90234375,265472.881191586,1,0,0,1,0.2,-18130.854332970463,124.2670533383427
2021-10-27,58019.31405284414,1422.184776148389,145.44309997558594,264866.2766339506,1,0,0,1,0.2,-14504.828513211036,99.7285434348265
2021-10-28,46415.915396787736,1500.0231195642466,149.0779266357422,270036.2519671036,1,1,0,1,0.2,-11603.978849196936,77.83834341585766
2021-10-29,37133.10364475336,1563.4458844116282,146.37135314941406,265976.7933219658,1,1,-1,1,0.2,-9283.27591118834,63.42276484738163
2021-11-01,29706.779980631847,1614.4707283283667,145.55056762695312,264693.9109059261,1,0,0,1,0.2,-7426.694995157963,51.02484391673842
2021-11-02,23765.661638745325,1655.002583220728,146.58631896972656,266366.3981984604,1,0,1,1,0.2,-5941.415409686331,40.5318548923612
2021-11-03,23765.899295361713,1655.002583220728,148.0226593017578,268743.78281497257,1,0,-1,0,0.2,0.0,0.0
2021-11-04,23766.136954354668,1655.002583220728,147.50479125976562,267886.947526701,1,0,-1,0,0.2,0.0,0.0
2021-11-05,23766.374615724213,1655.002583220728,148.033203125,268761.7081900379,1,0,-1,0,0.2,0.0,0.0
2021-11-08,19013.2898235763,1687.291709849207,147.21124267578125,267401.5991870218,1,0,1,1,0.2,-4753.322455894075,32.28912662847915
2021-11-09,15210.78396517963,1713.0599015737744,147.57325744628906,268012.6138410408,1,0,0,1,0.2,-3802.695991294908,25.768191724567316
2021-11-10,15210.936073019282,1713.0599015737744,144.74530029296875,263168.3059461587,0,1,-1,0,0.2,0.0,0.0
2021-11-11,15211.088182380014,1713.0599015737744,144.69638061523438,263084.6557171948,0,0,0,0,0.2,0.0,0.0
2021-11-12,65496.710550647054,1370.4479212590195,146.77090454101562,266638.5915801879,0,0,-1,-1,0.2,50285.47025738521,-342.6119803147549
2021-11-15,52397.892414202055,1459.693140597059,146.78067016601562,266652.6298277744,0,0,1,1,0.2,-13099.473103550514,89.24521933803963
2021-11-16,95535.03929425648,1167.7545124776473,147.75921630859375,268081.5308987776,0,0,-1,-1,0.2,43136.62290113028,-291.9386281194118
2021-11-17,76428.79571571955,1294.9698055274234,150.19577026367188,270927.7831251083,1,0,0,1,0.2,-19107.198928929887,127.21529304977625
2021-11-18,61143.64800294137,1393.9194449655563,154.4817352294922,276478.74263135117,1,1,-1,1,0.2,-15285.912000735343,98.94963943813276
2021-11-19,48915.40755153712,1471.758551262011,157.10421752929688,280134.8831396069,1,1,-1,1,0.2,-12228.85188788428,77.8391062964547
2021-11-22,39132.71736449011,1533.8486810347772,157.5641632080078,280812.3012794413,1,0,0,1,0.2,-9783.179341122528,62.09012977276626
2021-11-23,39133.10869166376,1533.8486810347772,157.94580078125,281398.06689496577,1,0,-1,0,0.2,0.0,0.0
2021-11-24,31306.80001820054,1583.2395848784965,158.4644012451172,282193.9128635394,1,0,1,1,0.2,-7826.700004550135,49.39090384371929
2021-11-26,25045.69046896058,1624.0453524028067,153.44454956054688,274246.5980343089,1,1,1,1,0.2,-6261.422617240146,40.80576752431004
2021-11-29,20036.752740692216,1655.9915215836072,156.8009033203125,279697.7192157806,1,1,0,1,0.2,-5009.188185173054,31.946169180800553
2021-11-30,16029.562486575702,1680.7663835093265,161.75228881835938,287897.37198816566,1,-1,1,1,0.2,-4007.3906216439254,24.774861925719314
2021-12-01,12823.778225760454,1700.6502216151164,161.2336883544922,287025.8860576502,1,0,0,1,0.2,-3205.944556440114,19.883838105789955
2021-12-02,12823.906463542713,1700.6502216151164,160.24534606933594,285345.1897691499,1,0,-1,0,0.2,0.0,0.0
2021-12-03,10259.227762085879,1716.8456018948673,158.3665771484375,282150.18922652496,1,1,1,1,0.2,-2564.80694052147,16.195380279751
2021-12-06,8207.464283490799,1729.529303477701,161.77186584472656,287996.6467402088,1,1,0,1,0.2,-2051.8660708726998,12.68370158283358
2021-12-07,6566.037086506908,1739.3290035258651,167.50607299804688,297914.2081187306,1,-1,1,1,0.2,-1641.5092716267272,9.799700048164029
2021-12-08,5252.882197502219,1746.9942039125733,171.32240295410156,304552.127158692,1,1,1,1,0.2,-1313.2205493755548,7.665200386708185
2021-12-09,4202.347781059356,1753.144693306982,170.8135528564453,303663.2215162481,1,0,0,1,0.2,-1050.586945264839,6.150489394408712
2021-12-10,3361.9118436297335,1757.931052782269,175.5985870361328,312052.1208191376,1,1,1,1,0.2,-840.4779609074335,4.786359475287172
2021-12-13,2689.556370198536,1761.8410138713207,171.96823120117188,305670.2391833289,1,1,-1,1,0.2,-672.389092549634,3.9099610890517322
2021-12-14,2689.583265762238,1761.8410138713207,170.58848571777344,303239.37389753753,1,0,-1,0,0.2,0.0,0.0
2021-12-15,2151.6881292759167,1764.9069387579773,175.45179748535156,311807.78292873234,1,1,-1,1,0.2,-537.9220323189792,3.0659248866566338
2021-12-16,1721.3677169257676,1767.4599433614342,168.56292724609375,299649.5895601442,1,1,-1,1,0.2,-430.34192923144195,2.553004603456865
2021-12-17,60919.62072084089,1413.9679546891473,167.46697998046875,297712.56388179265,0,0,-1,-1,0.2,59198.23579023795,-353.4919886722869
2021-12-20,48736.18393363848,1487.318631828194,166.10679626464844,295789.91689133993,0,0,1,1,0.2,-12184.04598340962,73.35067713904661
2021-12-21,48736.67129547782,1487.318631828194,169.27725219726562,300505.88243315107,0,1,-1,0,0.2,0.0,0.0
2021-12-22,99862.35225572737,1189.854905462555,171.87034606933594,304363.1266298737,0,0,-1,-1,0.2,51125.19359353659,-297.4637263656388
2021-12-23,99863.35087924993,1189.854905462555,172.49664306640625,305109.3278076369,0,0,0,0,0.2,0.0,0.0
2021-12-27,79891.479610207,1303.041464627517,176.45973205566406,309825.8273157987,0,1,1,1,0.2,-19972.86990255175,113.18655916496192
2021-12-28,79892.2785250031,1303.041464627517,175.44203186035156,308500.52067754307,0,0,0,0,0.2,0.0,0.0
2021-12-29,63914.461958230684,1394.0720990864445,175.53009033203125,308616.0634402387,0,0,1,1,0.2,-15978.615489557671,91.03063445892757
2021-12-30,63915.10110285027,1394.0720990864445,174.37542724609375,307007.0189929078,0,0,0,0,0.2,0.0,0.0
2021-12-31,63915.7402538613,1394.0720990864445,173.75900268554688,306148.3178628688,0,0,0,0,0.2,0.0,0.0
2022-01-03,51133.103529011074,1465.8464600847958,178.10365295410156,312205.7127399518,0,1,0,1,0.2,-12783.275882252768,71.77436099835133
2022-01-04,51133.614860046364,1465.8464600847958,175.8431854248047,308892.7257450307,0,1,-1,0,0.2,0.0,0.0
2022-01-05,40907.30095695598,1525.5945131202755,171.16583251953125,302036.95588241686,0,1,1,1,0.2,-10226.825239238995,59.748053035479735
2022-01-06,32726.16802397244,1574.2048991521606,168.3085174560547,297678.2607723306,0,1,1,1,0.2,-8181.54200599311,48.61038603188522
2022-01-07,26181.196228522145,1613.055201856377,168.474853515625,297940.4350738922,0,0,1,1,0.2,-6545.299057130537,38.85030270421634
2022-01-10,80539.62157440213,1290.4441614851016,168.4944305419922,297972.27571007295,0,0,-1,-1,0.2,54358.1635339177,-322.6110403712754
2022-01-11,64432.3415764943,1384.4662223269581,171.32240295410156,301622.42159433616,0,1,1,1,0.2,-16108.085394123576,94.0220608418564
2022-01-12,51546.38871992806,1459.491790143873,171.7627410888672,302232.6991917374,0,0,1,1,0.2,-12886.597179982014,75.02556781691499
2022-01-13,51546.90418381526,1459.491790143873,168.4944305419922,297463.1422448199,0,1,-1,0,0.2,0.0,0.0
2022-01-14,100982.02962826838,1167.5934321150985,169.35556030273438,298720.4695299135,0,0,-1,-1,0.2,49434.60997541129,-291.8983580287746
2022-01-18,80786.43155885173,1289.1457228392794,166.1557159423828,294985.36209127284,0,1,1,1,0.2,-20196.607889712934,121.55229072418089
2022-01-19,80787.23942316732,1289.1457228392794,162.66233825683594,290482.6970540035,0,1,-1,0,0.2,0.0,0.0
2022-01-20,64630.437836449244,1389.5164732534652,160.97926330566406,288313.77605187654,-1,1,1,1,0.2,-16157.609459112311,100.37075041418584
2022-01-21,64631.08414082761,1389.5164732534652,158.92430114746094,285459.01858551917,-1,1,0,0,0.2,0.0,0.0
2022-01-24,64631.73045166902,1389.5164732534652,158.15126037597656,284385.51200988644,-1,0,1,0,0.2,0.0,0.0
2022-01-25,108082.76636671639,1111.6131786027722,156.3507537841797,281884.32475768775,-1,1,-1,-1,0.2,43450.38959774285,-277.90329465069306
2022-01-26,142824.58487342717,889.2905428822178,156.26271057128906,281787.5355896157,-1,0,-1,-1,0.2,34740.73767904713,-222.32263572055444
2022-01-27,170536.8036218489,711.4324343057742,155.80279541015625,281379.96563214087,-1,0,-1,-1,0.2,27710.790502572992,-177.85810857644356
2022-01-28,194254.01626355396,569.1459474446194,166.67434692382812,289116.0453582293,-1,-1,0,-1,0.2,23715.507273668838,-142.28648686115486
2022-01-31,213724.03293899065,455.31675795569555,171.02883911132812,291596.32948008686,-1,1,-1,-1,0.2,19468.074135274048,-113.82918948892389
2022-02-01,213726.17017932006,455.31675795569555,170.86248779296875,291522.7241774592,0,0,0,0,0.2,0.0,0.0
2022-02-02,170982.6459528175,703.742595537986,172.0660858154297,292072.8797886298,0,0,1,1,0.2,-42745.66148820438,248.4258375822904
2022-02-03,136787.48462342162,905.864690259112,169.18917846679688,290049.98737044015,1,1,-1,1,0.2,-34196.871155855406,202.122094721126
