date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2022-03-24,1044.4980508629337,1820.9326129850888,276761.8129172176,0.6436593375361876,1,144.56293324795163,-455.2331532462722
2022-03-25,1160.757355023014,1456.746090388071,278316.4276586536,0.7139631139470801,1,116.25930416008023,-364.18652259701776
2022-03-28,1160.757355023014,1456.746090388071,279821.8963779618,0.7136986833415232,0,0.0,0.0
2022-03-29,1252.4909425003516,1165.3968723104567,283953.7067004765,0.7734169327667147,1,91.73358747733754,-291.34921807761424
2022-03-30,1252.4909425003516,1165.3968723104567,282545.05790020945,0.7721041083062911,0,0.0,0.0
2022-03-31,1327.5124975836475,932.3174978483654,278449.86482847435,0.8156264089976276,1,75.02155508329588,-233.07937446209135
2022-04-01,1327.5124975836475,932.3174978483654,278780.0683607519,0.8132606783883176,0,0.0,0.0
2022-04-04,1386.7530599314384,745.8539982786923,283878.58539334516,0.8540617015614503,1,59.240562347791005,-186.4634995696731
2022-04-05,1435.0064652878968,596.6831986229538,279239.80082507787,0.8814427272728285,1,48.2534053564583,-149.17079965573848
2022-04-06,1474.7314601762946,477.346558898363,275032.25750747736,0.902732051006643,1,39.72499488839769,-119.33663972459077
2022-04-07,1474.7314601762946,477.346558898363,275624.2927865195,0.902418010663856,0,0.0,0.0
2022-04-08,1474.7314601762946,477.346558898363,272827.59340586106,0.9008116849038382,0,0.0,0.0
2022-04-11,1474.7314601762946,477.346558898363,266548.15718990605,0.8985067652821436,0,0.0,0.0
2022-04-12,1179.7851681410357,1322.3321979064763,269625.9058849633,0.7187888273013385,-1,-294.9462920352589,844.9856390081133
2022-04-13,1270.85326407661,1057.865758325181,272992.8546262825,0.7772205553571984,1,91.0680959355744,-264.4664395812953
2022-04-14,1346.2965419127615,846.2926066601449,266902.5868887261,0.8168929870481146,1,75.44327783615155,-211.57315166503622
2022-04-18,1077.0372335302093,1607.1859458233926,266176.4183520196,0.6544250430316579,-1,-269.2593083825523,760.8933391632478
2022-04-19,1077.0372335302093,1607.1859458233926,269534.464765777,0.6553939728817825,0,0.0,0.0
2022-04-20,861.6297868241675,2209.654808366568,270625.43094069336,0.521671104051762,-1,-215.40744670604187,602.4688625431755
