x,normal_cdf,logistic_cdf
0.046873344262199745,0.9217109997160607,0.9770632994184927
0.04760018893777079,0.9249150060940133,0.978347124869245
0.04832703361334184,0.9280180325142252,0.9795605945791894
0.04905387828891289,0.9310217733363999,0.9807074000948361
0.04978072296448394,0.933927965467084,0.9817910572239387
0.05050756764005493,0.9367383844498353,0.982814912402314
0.05123441231562598,0.9394548406070715,0.9837821490668778
0.051961256991197025,0.9420791752413014,0.9846957939993894
0.05268810166676807,0.9446132569030159,0.9855587236104335
0.05341494634233912,0.9470589777320769,0.9863736701377086
0.05414179101791017,0.9494182498789958,0.9871432277367802
0.05486863569348116,0.95169300201204,0.9878698584461165
0.05559548036905221,0.9538851759156504,0.9885558980114931
0.056322325044623256,0.9559967231851885,0.9892035615577565
0.057049169720194304,0.9580296020225765,0.9898149490985058
0.05777601439576535,0.9599857741369293,0.990392050876526
0.058502859071336344,0.9618672017538227,0.9909367525297813
0.05922970374690739,0.9636758447363891,0.9914508400795334
0.05995654842247844,0.9654136578209865,0.991936004738646
0.06068339309804949,0.9670825879697467,0.9923938475394479
0.061410237773620535,0.9686845718418796,0.9928258837816508
0.06213708244919153,0.9702215333851929,0.9932335473017678
0.06286392712476258,0.9716953815488746,0.9936181945662945
0.06359077180033362,0.9731080081181944,0.9939811085915862
0.06431761647590467,0.9744612856713983,0.9943235026939304
0.06504446115147572,0.9757570656587025,0.9946465240737707
0.06577130582704677,0.9769971766029417,0.9949512572384018
0.06649815050261776,0.9781834224210942,0.9952387272677513
0.0672249951781888,0.9793175808655843,0.9955099029280732
0.06795183985375985,0.9804014020839638,0.9957656996385396
0.0686786845293309,0.9814366072952924,0.9960069822958229
0.06940552920490195,0.9824248875812676,0.9962345679618142
0.07013237388047294,0.9833679027899124,0.9964492284196479
0.07085921855604399,0.9842672805493974,0.996651692603188
0.07158606323161504,0.9851246153893656,0.9968426489050857
0.07231290790718609,0.9859414679669364,0.9970227473684576
0.07303975258275713,0.9867193643943922,0.9971926017671446
0.07376659725832818,0.9874597956653965,0.9973527915794089
0.07449344193389917,0.9881642171764545,0.9975038638598116
0.07522028660947022,0.9888340483402084,0.997646335013894
0.07594713128504127,0.9894706722870587,0.9977806924801356
0.07667397596061232,0.9900754356515151,0.9979073963235429
0.07740082063618337,0.9906496484396147,0.9980268807450599
0.07812766531175436,0.9911945839736871,0.9981395555108534
0.0788545099873254,0.991711478910716,0.9982458073053789
0.07958135466289645,0.9922015333305139,0.9983460010119727
0.0803081993384675,0.992665910889925,0.9984404809245842
0.08103504401403855,0.9931057390392716,0.9985295718940963
0.08176188868960954,0.9935221092972754,0.998613580412554
0.08248873336518059,0.9939160775807143,0.998692795638463
0.08321557804075164,0.9942886645851164,0.9987674903661959
0.08394242271632268,0.9946408562128382,0.9988379219423945
0.08466926739189373,0.9949736040449376,0.998904333132131
0.08539611206746478,0.9952878258533203,0.9989669529374643
0.08612295674303577,0.99558440614971,0.9990259973708961
0.08684980141860682,0.9958641967680837,0.9990816701861202
0.08757664609417787,0.9961280174772988,0.999134163568334
0.08830349076974892,0.9963766566207367,0.9991836587862782
0.08903033544531996,0.9966108717798894,0.999230326808059
0.08975718012089096,0.996831390458923,0.9992743288827003
0.090484024796462,0.9970389107873597,0.9993158170892874
0.09121086947203305,0.9972341022381359,0.9993549348554557
0.0919377141476041,0.9974176063584087,0.9993918174468946
0.09266455882317515,0.9975900375106007,0.9994265924294538
0.0933914034987462,0.9977519836212955,0.9994593801053454
0.09411824817431719,0.9979040069357108,0.9994902939248719
0.09484509284988824,0.9980466447756055,0.9995194408750223
0.09557193752545928,0.9981804102985883,0.9995469218462132
0.09629878220103033,0.9983057932569234,0.9995728319783866
0.09702562687660138,0.9984232607540439,0.9995972609876056
0.09775247155217237,0.9985332579971014,0.9996202934742279
0.09847931622774342,0.9986362090439993,0.9996420092136897
0.09920616090331447,0.9987325175434671,0.9996624834308598
0.09993300557888551,0.9988225674668483,0.9996817870588858
0.10065985025445656,0.998906723830381,0.9996999869833977
0.10138669493002755,0.9989853334068579,0.9997171462728885
0.1021135396055986,0.9990587254256534,0.9997333243960443
0.10284038428116965,0.9991272122602083,0.9997485774267586
0.1035672289567407,0.9991910901021538,0.9997629582375216
0.10429407363231175,0.9992506396213547,0.9997765166818364
0.1050209183078828,0.999306126611236,0.9997892997662831
0.10574776298345379,0.999357802618842,0.9998013518128092
0.10647460765902483,0.9994059055591645,0.999812714611803
0.10720145233459588,0.999450660313342,0.9998234275664641
0.10792829701016693,0.9994922793104178,0.9998335278289686
0.10865514168573798,0.9995309630924042,0.9998430504288871
0.10938198636130897,0.9995669008624701,0.9998520283942978
0.11010883103688002,0.9996002710161301,0.9998604928660063
0.11083567571245106,0.9996312416553678,0.9998684732052622
0.11156252038802211,0.9996599710856835,0.9998759970953425
0.11228936506359316,0.9996866082961036,0.9998830906373475
0.11301620973916421,0.9997112934222344,0.9998897784405398
0.1137430544147352,0.9997341581924888,0.9998960837075336
0.11446989909030625,0.9997553263576496,0.9999020283146288
0.1151967437658773,0.9997749141039713,0.9999076328875656
0.11592358844144834,0.9997930304500527,0.9999129168729567
0.11665043311701939,0.9998097776277433,0.9999178986056482
0.11737727779259038,0.9998252514473707,0.9999225953722356
0.11810412246816143,0.9998395416476029,0.9999270234709573
0.11883096714373248,0.9998527322302743,0.9999311982681686
0.11955781181930353,0.9998649017805259,0.9999351342515947
0.12028465649487458,0.9998761237726266,0.999938845080542
0.12101150117044557,0.9998864668618492,0.9999423436332449
0.12173834584601662,0.9998959951627938,0.9999456420515063
0.12246519052158766,0.9999047685145501,0.9999487517827927
0.12319203519715871,0.9999128427331067,0.9999516836199225
0.12391887987272976,0.9999202698514116,0.9999544477384884
0.12464572454830081,0.9999270983474957,0.9999570537321433
0.1253725692238718,0.9999333733610717,0.9999595106458683
0.12609941389944285,0.9999391368990188,0.9999618270073425
0.1268262585750139,0.9999444280301658,0.9999640108565185
0.12755310325058494,0.9999492830697768,0.9999660697735089
0.128279947926156,0.999953735754146,0.9999680109048799
0.12900679260172698,0.999957817405699,0.9999698409884404
0.12973363727729803,0.9999615570889936,0.9999715663766169
0.13046048195286908,0.999964981758006,0.9999731930584896
0.13118732662844013,0.999968116395082,0.9999747266805716
0.13191417130401117,0.9999709841419233,0.9999761725663993
0.13264101597958217,0.9999736064229715,0.9999775357350011
0.13336786065515321,0.9999760030615423,0.9999788209183147
0.13409470533072426,0.9999781923890553,0.9999800325776038
0.1348215500062953,0.9999801913476903,0.9999811749189396
0.13554839468186636,0.9999820155867981,0.9999822519077958
0.1362752393574374,0.9999836795533745,0.9999832672828091
0.1370020840330084,0.9999851965769054,0.9999842245687532
0.13772892870857945,0.9999865789488723,0.9999851270887716
0.1384557733841505,0.9999878379972018,0.9999859779759092
0.13918261805972154,0.9999889841559308,0.9999867801839858
0.1399094627352926,0.999990027030347,0.9999875364978483
0.14063630741086358,0.9999909754578574,0.9999882495430348
0.14136315208643463,0.9999918375648233,0.9999889217948873
0.14208999676200568,0.9999926208195922,0.9999895555871433
0.14281684143757672,0.9999933320819472,0.9999901531200357
0.14354368611314777,0.9999939776491836,0.999990716467929
0.14427053078871882,0.9999945632990128,0.99999124758652
0.1449973754642898,0.9999950943294851,0.9999917483196253
0.14572422013986086,0.9999955755961121,0.9999922204055821
0.1464510648154319,0.9999960115463643,0.9999926654832801
0.14717790949100296,0.9999964062517038,0.9999930850978529
0.147904754166574,0.999996763437312,0.9999934807060394
0.148631598842145,0.9999970865096572,0.9999938536812413
0.14935844351771604,0.9999973785820436,0.9999942053182894
0.1500852881932871,0.9999976424982717,0.9999945368379402
0.15081213286885814,0.9999978808545384,0.9999948493911112
0.1515389775444292,0.9999980960196908,0.9999951440628776
0.15226582222000018,0.999998290153948,0.9999954218762389
0.15299266689557123,0.9999984652261942,0.9999956837956688
0.15371951157114228,0.999998623029941,0.9999959307304649
0.15444635624671332,0.9999987651980544,0.999996163537904
0.15517320092228437,0.9999988932163296,0.9999963830262185
0.15590004559785542,0.9999990084359992,0.9999965899574024
0.1566268902734264,0.9999991120852485,0.9999967850498559
0.15735373494899746,0.999999205279812,0.9999969689808799
0.1580805796245685,0.9999992890327168,0.9999971423890268
0.15880742430013955,0.9999993642632362,0.9999973058763177
0.1595342689757106,0.9999994318051131,0.999997460010332
0.1602611136512816,0.9999994924141065,0.9999976053261774
0.16098795832685264,0.999999546774914,0.9999977423283483
0.1617148030024237,0.9999995955075169,0.9999978714924769
0.16244164767799474,0.9999996391729933,0.999997993266984
0.16316849235356579,0.9999996782788385,0.9999981080746363
0.16389533702913683,0.9999997132838346,0.9999982163140143
0.16462218170470783,0.9999997446025018,0.9999983183608947
0.16534902638027887,0.9999997726091666,0.999998414569556
0.16607587105584992,0.9999997976416765,0.9999985052740086
0.16680271573142097,0.9999998200047907,0.9999985907891537
0.16752956040699202,0.9999998399732726,0.9999986714118768
0.168256405082563,0.9999998577947087,0.9999987474220784
0.16898324975813406,0.9999998736920768,0.9999988190836456
0.1697100944337051,0.9999998878660838,0.9999988866453687
0.17043693910927615,0.9999999004972934,0.9999989503418036
0.1711637837848472,0.9999999117480599,0.9999990103940885
0.1718906284604182,0.9999999217642874,0.9999990670107082
0.17261747313598924,0.999999930677025,0.9999991203882218
0.1733443178115603,0.999999938603917,0.999999170711942
0.17407116248713134,0.9999999456505174,0.9999992181565798
0.17479800716270238,0.9999999519114818,0.9999992628868506
0.17552485183827343,0.9999999574716473,0.9999993050580467
0.17625169651384442,0.9999999624070097,0.9999993448165758
0.17697854118941547,0.99999996678561,0.9999993823004695
0.17770538586498652,0.999999970668333,0.999999417639862
0.17843223054055757,0.999999974109632,0.9999994509574431
0.17915907521612862,0.9999999771581818,0.999999482368883
0.1798859198916996,0.9999999798574688,0.9999995119832347
0.18061276456727066,0.9999999822463232,0.9999995399033111
0.1813396092428417,0.9999999843593999,0.9999995662260445
0.18206645391841275,0.9999999862276095,0.9999995910428201
0.1827932985939838,0.9999999878785102,0.9999996144397963
0.18352014326955485,0.9999999893366565,0.9999996364982013
0.18424698794512584,0.9999999906239161,0.9999996572946164
0.1849738326206969,0.9999999917597534,0.9999996769012418
0.18570067729626794,0.9999999927614839,0.9999996953861465
0.18642752197183898,0.9999999936445041,0.999999712813506
0.18715436664741003,0.9999999944224962,0.9999997292438236
0.18788121132298102,0.9999999951076131,0.9999997447341412
0.18860805599855207,0.9999999957106431,0.9999997593382377
0.18933490067412312,0.9999999962411589,0.9999997731068146
0.19006174534969417,0.9999999967076489,0.9999997860876733
0.19078859002526521,0.9999999971176371,0.9999997983258799
0.1915154347008362,0.9999999974777886,0.9999998098639231
0.19224227937640725,0.9999999977940047,0.9999998207418593
0.1929691240519783,0.9999999980715076,0.9999998309974546
0.19369596872754935,0.9999999983149164,0.9999998406663141
0.1944228134031204,0.999999998528314,0.999999849782005
0.19514965807869145,0.9999999987153081,0.9999998583761754
0.19587650275426244,0.9999999988790844,0.9999998664786621
0.19660334742983349,0.9999999990224546,0.999999874117595
0.19733019210540453,0.9999999991478993,0.999999881319494
0.19805703678097558,0.9999999992576051,0.9999998881093631
0.19878388145654663,0.9999999993534994,0.9999998945107749
0.19951072613211762,0.9999999994372792,0.9999999005459536
0.20023757080768867,0.999999999510439,0.9999999062358514
0.20096441548325972,0.9999999995742934,0.9999999116002227
0.20169126015883077,0.9999999996299981,0.9999999166576915
0.2024181048344018,0.9999999996785693,0.9999999214258157
0.2031449495099728,0.9999999997208996,0.9999999259211491
0.20387179418554385,0.9999999997577727,0.9999999301592986
0.2045986388611149,0.999999999789876,0.9999999341549778
0.20532548353668595,0.9999999998178127,0.9999999379220591
0.206052328212257,0.9999999998421116,0.9999999414736206
0.20677917288782804,0.9999999998632361,0.9999999448219926
0.20750601756339904,0.9999999998815916,0.9999999479787998
0.20823286223897008,0.9999999998975332,0.9999999509550017
0.20895970691454113,0.9999999999113715,0.9999999537609313
0.20968655159011218,0.9999999999233781,0.9999999564063299
0.21041339626568323,0.9999999999337902,0.9999999589003817
0.21114024094125422,0.9999999999428151,0.9999999612517456
0.21186708561682527,0.9999999999506338,0.9999999634685848
0.21259393029239632,0.9999999999574042,0.9999999655585957
0.21332077496796736,0.9999999999632638,0.9999999675290342
0.2140476196435384,0.9999999999683328,0.9999999693867414
0.21477446431910946,0.9999999999727155,0.9999999711381666
0.21550130899468045,0.9999999999765031,0.9999999727893906
0.2162281536702515,0.9999999999797747,0.9999999743461458
0.21695499834582255,0.9999999999825993,0.9999999758138368
0.2176818430213936,0.9999999999850366,0.9999999771975595
0.21840868769696464,0.9999999999871388,0.9999999785021174
0.2191355323725357,0.9999999999889511,0.99999997973204
0.21986237704810674,0.9999999999905125,0.9999999808915968
0.2205892217236778,0.9999999999918573,0.9999999819848141
0.22131606639924872,0.9999999999930148,0.999999983015487
0.22204291107481977,0.9999999999940107,0.9999999839871934
0.22276975575039082,0.9999999999948671,0.9999999849033074
0.22349660042596187,0.9999999999956032,0.9999999857670094
0.22422344510153291,0.9999999999962356,0.9999999865812979
0.22495028977710396,0.9999999999967785,0.9999999873489994
0.225677134452675,0.9999999999972445,0.99999998807278
0.22640397912824606,0.9999999999976442,0.9999999887551522
0.2271308238038171,0.9999999999979869,0.9999999893984849
0.22785766847938815,0.9999999999982807,0.9999999900050117
0.2285845131549592,0.9999999999985323,0.9999999905768383
0.22931135783053014,0.9999999999987476,0.99999999111595
0.23003820250610119,0.9999999999989319,0.9999999916242183
0.23076504718167223,0.9999999999990895,0.9999999921034081
0.23149189185724328,0.9999999999992242,0.9999999925551823
0.23221873653281433,0.9999999999993393,0.9999999929811103
0.23294558120838538,0.9999999999994377,0.9999999933826704
0.23367242588395642,0.9999999999995216,0.9999999937612567
0.23439927055952747,0.9999999999995931,0.9999999941181834
0.23512611523509852,0.9999999999996542,0.99999999445469
0.23585295991066957,0.9999999999997062,0.9999999947719447
0.2365798045862405,0.9999999999997505,0.9999999950710485
0.23730664926181155,0.9999999999997883,0.9999999953530405
0.2380334939373826,0.9999999999998204,0.9999999956188992
0.23876033861295365,0.9999999999998477,0.9999999958695478
0.2394871832885247,0.999999999999871,0.9999999961058565
0.24021402796409574,0.9999999999998906,0.9999999963286457
0.2409408726396668,0.9999999999999074,0.9999999965386888
0.24166771731523784,0.9999999999999217,0.999999996736715
0.2423945619908089,0.9999999999999337,0.9999999969234119
0.24312140666637994,0.999999999999944,0.9999999970994276
0.24384825134195098,0.9999999999999527,0.9999999972653733
0.24457509601752192,0.99999999999996,0.9999999974218248
0.24530194069309297,0.9999999999999662,0.9999999975693257
0.24602878536866402,0.9999999999999716,0.9999999977083878
0.24675563004423506,0.999999999999976,0.999999997839494
0.2474824747198061,0.9999999999999798,0.9999999979630994
0.24820931939537716,0.9999999999999829,0.9999999980796332
0.2489361640709482,0.9999999999999857,0.9999999981895
0.24966300874651925,0.9999999999999879,0.999999998293081
0.2503898534220903,0.9999999999999898,0.9999999983907362
0.25111669809766135,0.9999999999999915,0.9999999984828043
0.2518435427732324,0.9999999999999928,0.9999999985696051
0.25257038744880334,0.999999999999994,0.9999999986514398
0.2532972321243744,0.9999999999999949,0.9999999987285928
0.25402407679994543,0.9999999999999958,0.9999999988013317
0.2547509214755165,0.9999999999999964,0.9999999988699091
0.2554777661510875,0.999999999999997,0.9999999989345632
0.2562046108266586,0.9999999999999974,0.9999999989955182
0.2569314555022296,0.9999999999999979,0.999999999052986
0.25765830017780067,0.9999999999999982,0.9999999991071657
0.2583851448533717,0.9999999999999986,0.999999999158246
0.25911198952894277,0.9999999999999988,0.9999999992064039
0.2598388342045138,0.999999999999999,0.9999999992518067
0.26056567888008475,0.9999999999999991,0.9999999992946118
0.2612925235556558,0.9999999999999993,0.999999999334968
0.26201936823122685,0.9999999999999994,0.9999999993730153
0.2627462129067979,0.9999999999999994,0.999999999408886
0.26347305758236894,0.9999999999999996,0.9999999994427045
0.26419990225794,0.9999999999999997,0.9999999994745881
0.26492674693351104,0.9999999999999997,0.9999999995046476
0.2656535916090821,0.9999999999999998,0.9999999995329873
0.26638043628465313,0.9999999999999998,0.9999999995597058
0.2671072809602242,0.9999999999999998,0.9999999995848956
0.2678341256357951,0.9999999999999999,0.9999999996086442
0.26856097031136617,0.9999999999999999,0.9999999996310343
0.2692878149869372,0.9999999999999999,0.9999999996521431
0.27001465966250826,0.9999999999999999,0.9999999996720446
0.2707415043380793,0.9999999999999999,0.9999999996908073
0.27146834901365036,1.0,0.9999999997084967
0.2721951936892214,1.0,0.9999999997251741
0.27292203836479245,1.0,0.999999999740897
0.2736488830403635,1.0,0.9999999997557207
0.27437572771593455,1.0,0.9999999997696962
0.2751025723915056,1.0,0.9999999997828724
0.27582941706707653,1.0,0.9999999997952944
0.2765562617426476,1.0,0.9999999998070059
0.27728310641821863,1.0,0.9999999998180473
0.2780099510937897,1.0,0.9999999998284572
0.2787367957693607,1.0,0.9999999998382714
0.27946364044493177,1.0,0.999999999847524
0.2801904851205028,1.0,0.9999999998562474
0.28091732979607387,1.0,0.9999999998644717
0.2816441744716449,1.0,0.9999999998722253
0.28237101914721596,1.0,0.9999999998795355
0.283097863822787,1.0,0.9999999998864275
0.28382470849835795,1.0,0.9999999998929252
0.284551553173929,1.0,0.999999999899051
0.28527839784950004,1.0,0.9999999999048264
0.2860052425250711,1.0,0.9999999999102716
0.28673208720064214,1.0,0.999999999915405
0.2874589318762132,1.0,0.9999999999202447
0.28818577655178423,1.0,0.9999999999248077
0.2889126212273553,1.0,0.9999999999291096
0.28963946590292633,1.0,0.9999999999331652
0.2903663105784974,1.0,0.9999999999369888
0.2910931552540684,1.0,0.999999999940594
0.29181999992963936,1.0,0.9999999999439926
0.2925468446052104,1.0,0.9999999999471969
0.29327368928078146,1.0,0.9999999999502178
0.2940005339563525,1.0,0.999999999953066
0.29472737863192355,1.0,0.9999999999557512
0.2954542233074946,1.0,0.9999999999582827
0.2961810679830656,1.0,0.9999999999606692
