date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,sigma_curr,sigma_risky_t,target_sigma,p_target,p_floor_applied
2022-11-14,2022-11-11,350.83617015544684,1981.2262943222859,142973.7387825488,0.24167972344695124,-1,0.04632878931102121,0.01216016597181782,0.014473790266783635,0.02915987964858163,0.013316978119300727,0.24167972344695124,0
2022-11-15,2022-11-14,971.8235823225396,856.6327779465123,142953.08682074185,0.6726138605749713,1,0.04348140795691494,0.012131375876505241,0.013332503657046043,0.029178972494828828,0.021255738075937433,0.6726138605749713,0
2022-11-16,2022-11-15,971.8235823225396,856.6327779465122,141099.4578195997,0.668914753060431,0,0.04318640197816081,0.012109461916459653,0.021167292151249278,0.02917893526363951,0.021167292151249278,0.668914753060431,0
2022-11-17,2022-11-16,1225.1121950543727,417.4744005310236,139040.07929807826,0.8357438403240358,1,0.04298771303013377,0.012095808531125737,0.02103491590305752,0.029189212266525277,0.0251120640847914,0.8357438403240358,0
2022-11-18,2022-11-17,1225.1121950543727,417.47440053102355,138332.00807708074,0.8337337316060986,0,0.04311252189248815,0.0120930396790919,0.02508212908218749,0.029215791695308718,0.02508212908218749,0.8337337316060986,0
2022-11-21,2022-11-18,1352.674171575229,206.63496538989892,136627.43441657192,0.915396334561235,1,0.04313637210772324,0.012090597363450747,0.02496945692660615,0.029217401046386034,0.027093428986496092,0.915396334561235,0
2022-11-22,2022-11-21,1415.1483314693273,102.99952860609872,137678.68420029688,0.9579683372218554,1,0.04492598987297731,0.012115638933718352,0.02711192489937237,0.02923196660714422,0.028171945753258293,0.9579683372218554,0
2022-11-23,2022-11-22,1415.1483314693273,102.99952860609906,139020.76017435608,0.9581871685014601,0,0.044907355126700736,0.012116572869662268,0.02817678755943017,0.029232553366362057,0.02817678755943017,0.9581871685014601,0
2022-11-25,2022-11-23,1446.3618496373208,51.38567181528688,138007.43040118442,0.9789666054835691,1,0.04412782556691781,0.012107189787487602,0.028174647253880015,0.029238963063829,0.028706805158854508,0.978966605483569,0
2022-11-28,2022-11-25,1446.3618496373206,51.385671815286734,138788.91928641452,0.9790817023299748,0,0.04328828186569053,0.012069056712536448,0.028709760830881,0.02923913723132569,0.028709760830881,0.9790817023299748,0
2022-11-29,2022-11-28,1446.3618496373203,51.3856718152866,136565.80041804022,0.9788157729528854,0,0.0440924586594402,0.012058956825687204,0.02865779676420493,0.029193337139488365,0.02865779676420493,0.9788157729528854,0
